username,os,region,date
gpepler24,Android,Oceania,1499648803
mblaiklock25,iOS,Africa,1500416634
gstirling26,iOS,South America,1499326849
llacroutz27,Android,South America,1501352168
cleehane28,iOS,Africa,1500726554
eeskrigg29,iOS,Oceania,1499632122
rsouter2a,Android,Africa,1500081108
hhartin2b,iOS,Africa,1500050400
bbonds2c,iOS,Oceania,1499553620
lrunciman2d,iOS,Asia,1499181983
oduckitt2e,Android,Africa,1501255738
tdjorevic2f,iOS,Europe,1500762165
bpiens2g,iOS,South America,1499346289
ascurrah2h,iOS,Africa,1499527416
atorald2i,iOS,Africa,1499978782
nszabo2j,iOS,Africa,1499469384
krickersey2k,Android,North America,1501207635
aslyvester2l,iOS,Asia,1500766294
jlangston2m,iOS,Oceania,1499130697
mscorrer2n,iOS,Oceania,1500122743
gswanton2o,iOS,Africa,1500521163
valdwich2p,Android,Oceania,1499955300
kcardenas2q,iOS,Europe,1499955299
fskoyles2r,iOS,North America,1499115635
esteagall2s,Android,Oceania,1500090368
denrique2t,Android,North America,1500632672
mrichie2u,Android,Africa,1500760159
mcolgan2v,iOS,North America,1501287241
lfidilis2w,Android,Oceania,1501329153
mbruhnke2x,Android,Asia,1499021986
jjecock2y,iOS,Africa,1500265506
rbhatia2z,Android,Asia,1498996836
sholtum30,Android,Africa,1500100574
cbeedle31,iOS,Asia,1501389921
jelt32,iOS,Asia,1501044433
hellse33,iOS,Europe,1499558764
nbarstock34,Android,Africa,1499800345
dbrandenburg35,Android,Oceania,1499253304
awickins36,Android,Oceania,1499958198
fsiaskowski37,iOS,Europe,1501438887
kgiraldez38,iOS,Africa,1498987803
ndrance39,iOS,Oceania,1500120192
dsouthcott3a,iOS,North America,1500904268
kfullstone3b,iOS,Africa,1500340339
rhudspeth3c,Android,Europe,1500848348
pperrigo3d,Android,Africa,1500490275
hhickeringill3e,iOS,South America,1498875736
ebastie3f,iOS,Oceania,1500175934
cmacscherie3g,Android,Oceania,1500790521
battwell3h,Android,Europe,1499662479
jhodgins3i,iOS,Europe,1499341482
hedgeon3j,Android,Europe,1501159693
flanahan3k,Android,Europe,1501353378
dmcclory3l,Android,Oceania,1501058233
wmanach3m,iOS,Oceania,1501201395
lkirby3n,iOS,Oceania,1500086304
cales3o,Android,Europe,1500508806
nstearne3p,Android,South America,1501084177
pceaplen3q,iOS,Europe,1501169655
fhedges3r,iOS,Europe,1499609386
aepelett3s,iOS,Asia,1499325584
tmcelroy3t,Android,Europe,1500036835
jmcconigal3u,iOS,Europe,1500130106
khargie3v,Android,South America,1501327117
jgronno3w,iOS,Oceania,1499229549
solenikov3x,Android,South America,1500640669
shaward3y,iOS,Africa,1501241454
sfarryan3z,iOS,North America,1500871101
efader40,Android,North America,1499767362
tcromarty41,Android,Oceania,1499533753
cbonwell42,iOS,North America,1498984682
wbarnicott43,iOS,Oceania,1499503193
jguilloud44,iOS,Europe,1500274331
dolufsen45,Android,Africa,1499498224
rmagnus46,iOS,South America,1500113583
kginnane47,iOS,Asia,1499678104
pgaishson48,Android,Africa,1499641354
cdonahue49,Android,North America,1501295536
cleggott4a,Android,Asia,1501244044
lmcmurraya4b,iOS,South America,1501015204
eboss4c,iOS,Africa,1500162969
jbirdwhistell4d,Android,Europe,1500026764
imessager4e,iOS,Europe,1499278887
gdovey4f,Android,Europe,1501004519
ccurston4g,Android,North America,1500151468
skynston4h,Android,Asia,1499321480
lbleiman4i,Android,South America,1499435959
acowndley4j,Android,Oceania,1498990113
tthreadgould4k,iOS,Asia,1500729829
cmico4l,iOS,North America,1499005166
barkle4m,iOS,Africa,1500656930
iclapison4n,iOS,South America,1500285012
mminihan4o,iOS,Oceania,1501218704
fsteade4p,Android,North America,1499426634
dleechman4q,Android,North America,1500335816
udymock4r,iOS,Europe,1499921190
cswadling4s,iOS,Oceania,1499980546
fpitbladdo4t,Android,Africa,1501116974
mtheuss4u,iOS,Europe,1501267195
jmackro4v,Android,Asia,1500689815
rbocking4w,iOS,Asia,1499130955
mpolley4x,iOS,Europe,1499088675
cgillbee4y,iOS,Oceania,1501266657
cpayton4z,Android,Europe,1500347085
obargery50,Android,Europe,1499185891
tboulton51,Android,South America,1501440284
rwinsor52,iOS,North America,1499693110
zkeer53,Android,Africa,1499970262
pcarnoghan54,iOS,South America,1499408311
cphinn55,Android,Europe,1500405665
pgilvary56,iOS,South America,1499204934
fashdown57,iOS,Africa,1499295381
slempke58,Android,Africa,1499111974
uchazerand59,iOS,Asia,1500926254
shryskiewicz5a,iOS,North America,1500326484
cbirkmyre5b,Android,Asia,1500867228
mmadders5c,iOS,Asia,1500182681
rstevenson5d,Android,Europe,1499029942
mlarner5e,Android,North America,1499213070
crodolico5f,iOS,Europe,1499159656
pbisley5g,iOS,Oceania,1499465470
selsmore5h,iOS,North America,1500770890
akellard5i,Android,South America,1499975184
bknocker5j,iOS,Africa,1500603757
pgaunson5k,Android,Asia,1499722134
cbrade5l,Android,South America,1500820954
cirlam5m,iOS,North America,1500905153
rmuldoon5n,Android,Africa,1500051049
tsamuels5o,Android,Europe,1499443745
icrowdy5p,iOS,Europe,1499138154
ceisold5q,iOS,South America,1501342960
srois5r,iOS,Europe,1499117047
hhalse5s,iOS,North America,1500220215
mbedham5t,Android,Oceania,1499085238
rhebburn5u,Android,North America,1500364580
mnormanvell5v,Android,Europe,1499941715
lwildman5w,iOS,Oceania,1500955600
wmacentee5x,Android,North America,1499997705
tronnay5y,iOS,North America,1499998563
cpetronis5z,iOS,Africa,1500645738
hbeton60,Android,Europe,1499509355
ltyer61,Android,Oceania,1500507972
dotowey62,Android,Europe,1498991361
bridewood63,iOS,North America,1500913958
kcurrington64,iOS,North America,1500410057
clongrigg65,iOS,South America,1499761295
akersey66,iOS,Asia,1501106781
oseager67,Android,North America,1499577143
lhasslocher68,Android,Asia,1499370655
fboncore69,iOS,Oceania,1501201894
mmcglone6a,iOS,North America,1500231948
astanesby6b,Android,South America,1499027605
agavagan6c,iOS,Europe,1499428455
sduckit6d,Android,Oceania,1500429882
gprover6e,iOS,Africa,1500718614
afehner6f,Android,Africa,1500091142
dmuffin6g,Android,Asia,1498924312
rnaish6h,Android,Asia,1500577317
kmcfarlane6i,Android,Oceania,1501324571
gguitt6j,Android,North America,1499819880
yduffin6k,iOS,Europe,1499765297
vglasby6l,Android,North America,1501278036
landreone6m,iOS,Africa,1500651308
cbassett6n,iOS,South America,1501381567
cfrosch6o,iOS,North America,1500092993
effrenchbeytagh6p,iOS,Africa,1499584574
ddelacoste6q,Android,Oceania,1499019197
dcaudelier6r,iOS,South America,1499912264
slineen6s,iOS,Asia,1500645173
coxbie6t,Android,Europe,1500243708
rscroyton6u,Android,Asia,1499468207
lsimonsen6v,iOS,Europe,1500739695
ldsouza6w,Android,South America,1499127355
jmidgley6x,Android,South America,1499501380
jscurfield6y,Android,Asia,1500507865
fonowlan6z,Android,Europe,1500713314
wmccowen70,iOS,Oceania,1500800828
afallen71,Android,Asia,1500142209
tvasyuchov72,iOS,North America,1501227054
dbroodes73,Android,Africa,1498903657
kstandish74,iOS,North America,1498928636
fvinton75,iOS,Oceania,1499145798
jbrookes76,Android,Asia,1501073441
hphilipeaux77,Android,South America,1500008017
rtracey78,iOS,Asia,1500897618
cjerrams79,Android,Oceania,1499522019
pcoskerry7a,Android,Asia,1501141048
emcettrick7b,Android,Europe,1499371805
tcrolla7c,iOS,South America,1500393318
mdowyer7d,Android,Oceania,1499591804
amottini7e,iOS,South America,1501092850
knewitt7f,Android,Asia,1499951889
gryder7g,iOS,Africa,1501253152
hmallebone7h,Android,Oceania,1501035470
dpaszek7i,iOS,North America,1499260016
pmoynihan7j,Android,Oceania,1499280745
skalb7k,Android,Asia,1501234995
dhafner7l,Android,South America,1501393346
ppower7m,iOS,Asia,1499010492
ldamper7n,Android,Oceania,1500190683
lfall7o,Android,Asia,1498890007
rhalton7p,Android,Europe,1500799521
ddalgleish7q,Android,Oceania,1499392362
hflynn7r,Android,North America,1500500099
fhallows7s,iOS,Oceania,1499129222
aclemmen7t,iOS,Oceania,1501397086
mgouinlock7u,iOS,Asia,1499097259
frubenov7v,iOS,Oceania,1501436005
wskipsea7w,iOS,Asia,1498873145
iboundley7x,Android,Africa,1499555395
nwerlock7y,Android,Asia,1500246536
rjohansson7z,Android,Africa,1501279081
kcovotto80,iOS,North America,1501432121
cphebee81,iOS,Oceania,1499824038
dbarense82,Android,Oceania,1499539775
ggotch83,iOS,North America,1499649997
lothen84,Android,Africa,1500223991
aplatts85,Android,Oceania,1499787155
lbuie86,Android,Africa,1500170009
csebrens87,Android,Asia,1500902144
ichristophle88,iOS,Asia,1500035850
ggouinlock89,iOS,Oceania,1500660370
cruggiero8a,iOS,Asia,1501138756
rvolcker8b,Android,Europe,1500843044
trubinsztein8c,iOS,Asia,1500163843
pmckiernan8d,iOS,North America,1499823165
anield8e,iOS,Europe,1500407481
jgostyke8f,iOS,Oceania,1500081742
mbeldum8g,Android,Oceania,1501278922
mharrinson8h,Android,North America,1499072946
dloody8i,Android,Africa,1500395601
elukas8j,Android,Africa,1499674301
teede8k,iOS,Oceania,1501113071
dpeto8l,Android,North America,1500051463
clarmett8m,iOS,Oceania,1500146125
rgibby8n,Android,North America,1500968441
jhuscroft8o,Android,North America,1500941966
vstenners8p,iOS,North America,1499240210
msuggitt8q,iOS,Europe,1499767303
lcureton8r,Android,Asia,1499379828
jalbinson8s,iOS,Asia,1501114513
afelderer8t,Android,Asia,1500211537
amcneilly8u,iOS,South America,1500941594
hmeade8v,Android,North America,1501444015
msneller8w,iOS,Oceania,1500720722
trodrig8x,iOS,Oceania,1500600807
bivashov8y,Android,South America,1498974075
rbosnell8z,Android,North America,1498990025
dnarrie90,Android,Europe,1499690947
askinley91,Android,Europe,1501445573
bfinlator92,Android,Asia,1501125151
dcrinage93,iOS,North America,1500142857
abayston94,Android,Africa,1500225094
rbrooker95,iOS,Asia,1499073968
rfeehery96,Android,South America,1499498711
eseebright97,Android,Oceania,1500074935
mshreeves98,Android,Asia,1499131126
zpardon99,Android,Oceania,1499931030
svyel9a,iOS,Africa,1500758548
oflorez9b,Android,Oceania,1500954191
lfyrth9c,Android,North America,1500158233
ddeboo9d,Android,Oceania,1499981456
jsweating9e,iOS,Oceania,1500387033
amayes9f,Android,Asia,1500140213
blutzmann9g,iOS,North America,1499667015
amollindinia9h,Android,Africa,1499271214
glloyd9i,iOS,Oceania,1500666921
gspindler9j,iOS,Asia,1500663876
lkearn9k,iOS,North America,1499660319
akilleley9l,iOS,Asia,1500385966
dkield9m,iOS,Asia,1499424410
epiner9n,iOS,North America,1500429177
kalbery9o,iOS,Africa,1501090161
lvansalzberger9p,Android,Oceania,1499206189
sclery9q,iOS,Asia,1501022640
cpiatto9r,Android,Africa,1499071343
dadriaens9s,Android,Africa,1500835280
jtuison9t,Android,Africa,1499380874
nschechter9u,iOS,Africa,1499203505
asturdey9v,Android,North America,1500384236
awalisiak9w,iOS,Europe,1501178128
ibuzzing9x,iOS,Africa,1499034550
gsyfax9y,Android,Asia,1500063965
bkybird9z,Android,North America,1499903816
cskurraya0,Android,North America,1500747657
hbeavorsa1,Android,Oceania,1499503823
jvassalla2,iOS,Europe,1498982783
sbeuschera3,iOS,Europe,1499560791
vwhyatta4,iOS,South America,1499852178
tjiroutkaa5,Android,Asia,1501025695
rdunleya6,Android,Oceania,1499380100
kkeavya7,Android,South America,1498885259
jcarluccioa8,iOS,Asia,1499059075
bkingswoodea9,iOS,Europe,1501114965
mbrothertonaa,iOS,Oceania,1501013729
jwaterhouseab,iOS,Europe,1500975039
kpuddenac,Android,Oceania,1501000065
kgwatkinad,iOS,Oceania,1499424454
lfellsae,Android,Europe,1500974215
rrisbyaf,Android,Asia,1498988291
fkiljanag,Android,Asia,1498945009
tchippindaleah,iOS,North America,1498951483
eskinai,iOS,Oceania,1500906555
lrenzoaj,iOS,South America,1501308690
llongmaidak,Android,Oceania,1500149425
acowlishawal,iOS,Europe,1501100673
qdmitrichenkoam,iOS,Asia,1499201675
iholtan,Android,Asia,1500220950
acholoninao,iOS,Africa,1500228926
wwandrackap,Android,Oceania,1499944059
ajanouchaq,iOS,Asia,1500017427
pdunseathar,Android,Europe,1500754980
ddrippsas,iOS,South America,1499997669
rpettecrewat,Android,North America,1500843943
mzorziau,iOS,Oceania,1500381671
jjaggardav,Android,Asia,1501451205
jfilyukovaw,iOS,South America,1499927163
tstribblingax,iOS,South America,1499485476
ccromblehomeay,Android,Europe,1500233432
ccardooaz,iOS,Africa,1499425355
aallwoodb0,Android,South America,1500110525
rsteptoweb1,iOS,North America,1499423478
gmoreinub2,iOS,Africa,1500301701
zembletonb3,iOS,Oceania,1499684503
ojanatab4,Android,Europe,1500803677
gbiddlestonb5,Android,North America,1500196897
ccooleyb6,iOS,Oceania,1500428857
mburchb7,iOS,North America,1500018196
ffancuttb8,iOS,Africa,1499355916
mskaifb9,Android,Oceania,1499833063
mabellaba,Android,Oceania,1500944947
jjacombbb,iOS,North America,1499033609
aranscomebc,Android,North America,1499880272
orothschildbd,iOS,Oceania,1499066226
srayerbe,iOS,North America,1500648466
efydoebf,Android,Oceania,1500480153
dglandfieldbg,iOS,Oceania,1499364537
hkemmettbh,Android,Europe,1501298784
jandrusyakbi,Android,North America,1499512719
rolongainbj,iOS,Africa,1499885189
mhoodlassbk,Android,North America,1499042766
fdurybl,iOS,Africa,1500907974
emclainebm,iOS,Asia,1501135906
tigglesdenbn,Android,Europe,1501184290
sbertrandbo,iOS,Asia,1499729100
dwoolgerbp,Android,Europe,1500688382
pbirminghambq,Android,Europe,1499368917
bbywaybr,iOS,North America,1499686903
vjouhningbs,iOS,Africa,1500367578
wheimsbt,iOS,Europe,1499351499
jboydebu,Android,Africa,1500854106
edonoherbv,iOS,Europe,1500816913
hmccarverbw,Android,Europe,1500143863
avigoursbx,Android,Oceania,1500606505
bdrinkhillby,Android,Oceania,1499055134
ctapendenbz,iOS,South America,1500455281
sgockec0,Android,Asia,1500059039
mllewellync1,iOS,North America,1500944313
wjenckesc2,iOS,Oceania,1501033072
alimbc3,Android,Oceania,1498937853
btrehearnc4,Android,Africa,1500573557
svurleyc5,iOS,Oceania,1501175729
kmoakesc6,Android,Africa,1499297779
drainonc7,Android,Europe,1500544256
dsigginc8,Android,South America,1500660124
asowreyc9,iOS,North America,1501139103
cpedronca,Android,Asia,1500136467
mdonisocb,Android,South America,1500330513
sfrendcc,Android,South America,1501118357
edowecd,iOS,Asia,1499313553
rlukece,Android,North America,1500736819
aceresacf,Android,Africa,1500128645
rsailorcg,iOS,South America,1500206178
bkyrkemanch,iOS,North America,1501306113
sgiffenci,Android,Oceania,1499950162
ihaironcj,iOS,South America,1499323782
jlanchburyck,Android,Africa,1499647997
eeyrecl,iOS,North America,1499948153
lshaughnessycm,Android,Europe,1500055137
imissoncn,Android,Asia,1498868051
arossonico,Android,Europe,1500312417
rmatissecp,iOS,South America,1500303635
anardonicq,Android,North America,1500890422
dseniourcr,Android,Oceania,1499464355
gbeggscs,Android,Oceania,1498994264
cdeknevetct,Android,North America,1500606064
aondruscu,iOS,North America,1500505810
kbushencv,Android,Oceania,1501247654
echatwincw,iOS,North America,1499457376
ekirschecx,Android,Asia,1500134646
llinsleycy,iOS,South America,1500361854
ecarlonicz,Android,Asia,1499678848
onassyd0,Android,Oceania,1499351132
amaryind1,iOS,Asia,1499193853
leasmand2,iOS,Africa,1500015504
bredierd3,iOS,Europe,1500247415
bmcfeatd4,Android,North America,1500927882
malmackd5,iOS,North America,1499230602
lmollattd6,Android,Asia,1500320113
crymmerd7,iOS,Europe,1501065560
medlestond8,iOS,Oceania,1499944132
nmadgewickd9,Android,North America,1499823224
ckretchmerda,Android,Europe,1500462084
nguierredb,Android,Oceania,1498892341
awickendc,iOS,North America,1500493710
ssticklerdd,iOS,Asia,1499908880
gcornde,Android,Europe,1499152882
aveldstradf,iOS,South America,1499773528
hhinkensdg,iOS,North America,1499172334
ntweeddh,Android,Africa,1499717773
astapyltondi,Android,North America,1501064851
gcaveneydj,iOS,Oceania,1501368286
afromentdk,iOS,Europe,1500155929
agyppesdl,iOS,South America,1499403537
amaryetdm,iOS,Asia,1499807994
froftdn,iOS,Oceania,1501139075
ighestdo,iOS,Oceania,1499119428
pbolgerdp,Android,Europe,1499129382
egeertzdq,iOS,Asia,1499426623
cbohmandr,iOS,Europe,1501108974
hpinchbackds,Android,North America,1500453277
jsimenondt,iOS,Africa,1500732980
