username,os,region,date
mannis30,iOS,Oceania,1493509838
vgoodley31,Android,Oceania,1493492313
gdecristofalo32,Android,Europe,1492710184
upemberton33,Android,Asia,1491247345
lbuttner34,Android,Asia,1492322417
rdaubeny35,Android,South America,1493099271
rkibble36,Android,Europe,1493199423
lgiovannini37,Android,North America,1491997343
coneal38,Android,Asia,1493324305
mkensett39,Android,South America,1492489600
brossetti3a,Android,Oceania,1491907344
epakeman3b,iOS,Asia,1493278552
gbuye3c,iOS,North America,1492653628
mcranmer3d,Android,South America,1491398582
shellmore3e,iOS,North America,1493275801
calexsandrev3f,Android,Europe,1493456825
gtebbut3g,Android,South America,1491380613
rkave3h,iOS,South America,1493392362
joheffernan3i,iOS,Europe,1491456591
tconachie3j,iOS,North America,1491247123
bmailes3k,iOS,North America,1492942444
mkingsnoad3l,Android,South America,1492870793
cesmonde3m,Android,Africa,1491446146
wpringour3n,iOS,Europe,1492571885
csailor3o,Android,Europe,1491742283
gmullins3p,iOS,Oceania,1492204338
gyendall3q,Android,North America,1493001052
bpottle3r,iOS,Asia,1492241861
lcampa3s,Android,Oceania,1492654759
joxbury3t,Android,Europe,1491768120
iyarham3u,Android,Europe,1492136783
jalthrope3v,Android,Africa,1493405079
dvannuccinii3w,iOS,North America,1492986363
aottewell3x,Android,Oceania,1491100626
mromushkin3y,iOS,Oceania,1491857018
skluss3z,Android,Africa,1492618423
msincock40,Android,South America,1491363819
bpriddie41,iOS,Asia,1493121373
shadgkiss42,iOS,North America,1491390739
cgierardi43,iOS,North America,1492552638
mdeniscke44,Android,Africa,1491332375
mblouet45,Android,North America,1492139681
rhelleckas46,iOS,Europe,1492056133
mdavy47,Android,North America,1492285602
wgirardot48,Android,South America,1492134902
njosefowicz49,Android,Europe,1491445976
dciotto4a,Android,Asia,1492921424
adendon4b,iOS,North America,1492940737
vharmston4c,iOS,South America,1492593404
ewileman4d,Android,South America,1493069080
tratter4e,iOS,Africa,1493365672
cboothman4f,Android,Africa,1493197753
gbrugman4g,iOS,Oceania,1492394280
cmccready4h,Android,South America,1491895138
ddenerley4i,Android,Africa,1492910952
hviles4j,iOS,North America,1492835782
gbasset4k,Android,South America,1491134006
rpatis4l,Android,Oceania,1491554786
boleszcuk4m,Android,Oceania,1491165286
gdarlasson4n,iOS,Oceania,1493369762
fchippindall4o,iOS,Africa,1492151592
sopfer4p,Android,Oceania,1491431293
jheimann4q,Android,Asia,1493207227
mjillett4r,iOS,Europe,1491154707
lklink4s,Android,Oceania,1491018085
mlamperd4t,Android,South America,1492247896
pschankelborg4u,iOS,North America,1491240240
jyarnall4v,Android,Oceania,1491661716
ehousam4w,Android,South America,1492813596
mmuffitt4x,iOS,South America,1492522237
mperin4y,iOS,Africa,1491509027
beuler4z,Android,Europe,1493074496
mellingham50,Android,North America,1493202796
rjoselin51,Android,North America,1493348746
sdjurevic52,Android,Oceania,1493322039
espears53,iOS,Africa,1491875015
grainton54,Android,South America,1491047144
bfeilden55,Android,South America,1491689869
sjuschka56,Android,South America,1493175841
sgruszka57,iOS,Europe,1493256120
nwillshaw58,iOS,Africa,1493502023
wfeetham59,iOS,South America,1491242229
dbritner5a,iOS,South America,1492065138
kderyebarrett5b,Android,North America,1492900332
ldavidsen5c,Android,Oceania,1491832668
gdwyr5d,iOS,North America,1492875391
cmarven5e,Android,Asia,1492134151
dprichet5f,iOS,Europe,1492938768
atomasini5g,Android,Europe,1492355232
mdinnage5h,iOS,North America,1493457386
mcalbaithe5i,iOS,Africa,1492065795
mcampany5j,iOS,Oceania,1492055639
spuve5k,Android,Asia,1491138576
jandell5l,Android,Africa,1492066000
mlaguerre5m,Android,Oceania,1493171008
cdwyr5n,Android,Europe,1492218142
lsturmey5o,iOS,Oceania,1491376029
rnewbigging5p,iOS,North America,1491150182
rbarkes5q,iOS,Oceania,1491730265
akramer5r,Android,North America,1491772142
athirlwell5s,iOS,Europe,1491650665
shadwick5t,Android,Asia,1491596748
kthring5u,iOS,South America,1492985397
pspraberry5v,Android,Africa,1492534361
